"name", "artist", "popularity", "genres", "danceability", "energy", "key","loudness", "mode", "speechiness", "acousticness", "instrumentalness","liveness", "valence", "tempo"
Il barbiere di Siviglia: Overture (Sinfonia),Gioachino Rossini,52,"['classical', 'italian opera']",0.322,0.14,4,-20.747,1,0.0489,0.906,0.759,0.125,0.285,92.122
Guillaume Tell (William Tell): Overture (arr. F. Wrede for 2 pianos 8 hands): Andante -,Gioachino Rossini,52,"['classical', 'italian opera']",0.414,0.0187,7,-39.385,1,0.0557,0.991,0.892,0.0513,0.195,74.477
"Il barbiere di Siviglia (The Barber of Seville), Act I: Cavatina: Largo al factotum della citta",Gioachino Rossini,45,"['classical', 'italian opera']",0.484,0.266,0,-17.623,1,0.113,0.982,0.013,0.222,0.4,98.607
Guillaume Tell: Guillaume Tell: Overture,Gioachino Rossini,42,"['classical', 'italian opera']",0.278,0.136,4,-18.548,1,0.0446,0.896,0.671,0.209,0.093,103.339
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Gioachino Rossini,41,"['classical', 'italian opera']",0.4,0.312,0,-17.376,1,0.157,0.973,0.28,0.25,0.44,76.211
Jazz Suite No. 2: VI. Waltz 2,Dmitri Shostakovich,56,"['classical', 'compositional ambient', 'russian modern classical']",0.322,0.184,0,-18.312,0,0.0338,0.984,0.902,0.0813,0.356,107.847
The Gadfly Op. 97a: Romance (3 and 7),Dmitri Shostakovich,38,"['classical', 'compositional ambient', 'russian modern classical']",0.113,0.0732,0,-23.21,1,0.0496,0.969,0.772,0.107,0.0379,174.599
Piano Concerto No. 2 Op. 102 in F Major: II. Andante,Dmitri Shostakovich,49,"['classical', 'compositional ambient', 'russian modern classical']",0.186,0.00228,0,-38.863,0,0.0424,0.983,0.945,0.0718,0.0392,78.426
"The Second Waltz, Op. 99a",Dmitri Shostakovich,43,"['classical', 'compositional ambient', 'russian modern classical']",0.236,0.208,0,-14.993,0,0.0339,0.924,0.947,0.116,0.462,187.164
"Shostakovich: Suite for Variety Orchestra No. 1, Op. 50b: VII. Waltz No. 2",Dmitri Shostakovich,48,"['classical', 'compositional ambient', 'russian modern classical']",0.148,0.246,0,-16.412,0,0.0332,0.968,0.902,0.067,0.299,184.929
Goeiemorge zonneschijn,De Wannebiezz,36,[],0.668,0.841,6,-5.579,1,0.145,0.166,0,0.247,0.653,100.066
Ken Het Zijn,De Wannebiezz,31,[],0.715,0.917,5,-5.964,0,0.0312,0.0236,0,0.0479,0.973,150.016
Ech Wel,De Wannebiezz,25,[],0.647,0.918,10,-4.688,0,0.0422,0.185,0,0.033,0.895,109.972
Kangoeroe Eiland,De Wannebiezz,20,[],0.655,0.828,5,-5.294,1,0.293,0.534,0,0.125,0.859,169.958
Groete uit Rotterdam (potpourri),De Wannebiezz,16,[],0.352,0.787,5,-4.605,1,0.0339,0.765,0,0.195,0.567,138.189
"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Johann Sebastian Bach,63,"['baroque', 'classical', 'early music', 'german baroque']",0.257,0.109,7,-21.356,1,0.0597,0.9,0.867,0.0762,0.307,75.02
"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude in C Major, BWV 846",Johann Sebastian Bach,56,"['baroque', 'classical', 'early music', 'german baroque']",0.221,0.126,0,-25.367,1,0.0447,0.989,0.897,0.0769,0.216,133.564
"Goldberg Variations, BWV 988: Aria - Remastered",Johann Sebastian Bach,62,"['baroque', 'classical', 'early music', 'german baroque']",0.454,0.0139,4,-29.966,0,0.0514,0.995,0.943,0.0736,0.244,130.253
"Suite No.3 In D, BWV 1068: 2. Air",Johann Sebastian Bach,62,"['baroque', 'classical', 'early music', 'german baroque']",0.0753,0.07,2,-27.272,1,0.044,0.918,0.947,0.146,0.0625,79.801
"Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Johann Sebastian Bach,60,"['baroque', 'classical', 'early music', 'german baroque']",0.326,0.0993,7,-22.496,1,0.072,0.988,0.916,0.108,0.417,137.274
"Romeo And Juliet, Op.64 / Act 1: Dance Of The Knights",Sergei Prokofiev,55,"['classical', 'early modern classical', 'russian modern classical']",0.2,0.0613,0,-20.934,1,0.0396,0.808,0.782,0.224,0.119,78.126
"Prokofiev: Romeo and Juliet, Op. 64, Act 1: No. 13, Dance of the Knights (Complete Ballet)",Sergei Prokofiev,54,"['classical', 'early modern classical', 'russian modern classical']",0.209,0.101,0,-19.383,1,0.0403,0.927,0.9,0.0776,0.153,85.851
"Romeo and Juliet Suite No. 3, Op. 101: Aubade: Morning Serenade (Suite No. 3, Op. 101: V)",Sergei Prokofiev,51,"['classical', 'early modern classical', 'russian modern classical']",0.407,0.00722,4,-38.706,1,0.0391,0.95,0.0375,0.121,0.165,131.535
"Lieutenant Kijé, Op. 60: IV. Troika",Sergei Prokofiev,49,"['classical', 'early modern classical', 'russian modern classical']",0.411,0.203,7,-15.98,1,0.0357,0.936,0.617,0.122,0.283,138.406
"Lieutenant Kijé, Op. 60: II. Romance",Sergei Prokofiev,48,"['classical', 'early modern classical', 'russian modern classical']",0.187,0.0169,8,-30.742,1,0.0359,0.943,0.891,0.101,0.0843,103.833
"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scène (Moderato)",Pyotr Ilyich Tchaikovsky,63,"['classical', 'late romantic era', 'russian romanticism']",0.109,0.167,4,-18.669,0,0.0382,0.91,0.92,0.109,0.0692,86.554
"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 13 Waltz of the Flowers",Pyotr Ilyich Tchaikovsky,61,"['classical', 'late romantic era', 'russian romanticism']",0.15,0.128,2,-20.46,1,0.0459,0.944,0.93,0.0703,0.113,46.771
"Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse",Pyotr Ilyich Tchaikovsky,58,"['classical', 'late romantic era', 'russian romanticism']",0.241,0.122,7,-22.411,1,0.0497,0.925,0.66,0.126,0.187,66.325
"The Nutcracker, Op. 71: Act II Tableau 3: Variation 2: Dance of the Sugar-Plum Fairy",Pyotr Ilyich Tchaikovsky,57,"['classical', 'late romantic era', 'russian romanticism']",0.323,0.0114,4,-38.855,0,0.0343,0.893,0.652,0.171,0.134,112.378
"Tchaikovsky: The Nutcracker - Ballet, Op. 71, Act 1: No. 2 March",Pyotr Ilyich Tchaikovsky,55,"['classical', 'late romantic era', 'russian romanticism']",0.442,0.116,4,-23.172,0,0.0412,0.977,0.868,0.0862,0.511,151.064
Une Larme,Modest Mussorgsky,29,"['late romantic era', 'russian romanticism']",0.331,0.0235,7,-31.688,1,0.0528,0.995,0.945,0.0689,0.21,84.884
Memories of a Promenade II,Modest Mussorgsky,41,"['late romantic era', 'russian romanticism']",0.266,0.0212,0,-34.496,0,0.0416,0.993,0.894,0.0847,0.265,72.177
Pictures At An Exhibition: The Hut On Fowl's Legs (Baba-Yaga),Modest Mussorgsky,41,"['late romantic era', 'russian romanticism']",0.25,0.177,7,-19.508,1,0.0345,0.894,0.572,0.669,0.238,89.054
"Sorochintsi Fair, Act I: Gopak (Hopak)",Modest Mussorgsky,23,"['late romantic era', 'russian romanticism']",0.49,0.225,7,-16.843,1,0.0428,0.953,0.671,0.296,0.453,127.316
Night on Bare Mountain,Modest Mussorgsky,35,"['late romantic era', 'russian romanticism']",0.251,0.258,5,-19.02,1,0.0497,0.867,0.723,0.361,0.0999,76.252
"Peer Gynt Suite No. 1, Op. 46: Morning Mood - Arr. for Piano",Edvard Grieg,58,"['classical', 'late romantic era', 'norwegian classical']",0.31,0.0532,4,-26.802,1,0.0401,0.991,0.913,0.0917,0.0719,67.711
"Peer Gynt Suite No. 2, Op. 55: IV. Solveig's Song",Edvard Grieg,57,"['classical', 'late romantic era', 'norwegian classical']",0.0776,0.021,9,-30.849,0,0.05,0.972,0.786,0.0608,0.0356,80.913
"Piano Concerto in A Minor, Op.16: I. Allegro molto moderato",Edvard Grieg,55,"['classical', 'late romantic era', 'norwegian classical']",0.303,0.119,9,-18.055,0,0.0386,0.975,0.88,0.112,0.038,94.868
"Lyric Pieces, Book 5, Op. 54: Nocturne",Edvard Grieg,54,"['classical', 'late romantic era', 'norwegian classical']",0.296,0.0435,0,-29.73,1,0.0411,0.987,0.857,0.0786,0.0302,72.282
"Peer Gynt, Op. 23: IV. In the Hall of the Mountain King",Edvard Grieg,52,"['classical', 'late romantic era', 'norwegian classical']",0.442,0.219,7,-17.568,1,0.057,0.926,0.944,0.144,0.587,118.777
"Ravel: Pavane pour une infante défunte, M. 19",Maurice Ravel,60,"['classical', 'early modern classical', 'post-romantic era']",0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793
"Piano Concerto in G Major, M. 83: 2. Adagio assai",Maurice Ravel,53,"['classical', 'early modern classical', 'post-romantic era']",0.126,0.0159,4,-34.595,1,0.0401,0.976,0.949,0.0863,0.0373,74.02
"Ma mère l'oye, M. 60 (Version for Piano Duo): I. Pavane de la belle au bois dormant",Maurice Ravel,51,"['classical', 'early modern classical', 'post-romantic era']",0.41,0.00322,0,-47.046,1,0.048,0.936,0.717,0.0403,0.296,114.648
String Quartet in F Major: II. Assez vif - Très rythmé,Maurice Ravel,51,"['classical', 'early modern classical', 'post-romantic era']",0.286,0.0439,5,-24.745,1,0.042,0.925,0.551,0.147,0.0932,152.867
Miroirs: III. Une Barque sur l'Océan,Maurice Ravel,47,"['classical', 'early modern classical', 'post-romantic era']",0.299,0.0514,2,-25.372,1,0.0419,0.984,0.901,0.0772,0.029,64.307
Saavaro (Hue of Black),Vee Kapoor,6,[],0.381,0.502,0,-8.777,0,0.0312,0.889,0.00104,0.0954,0.301,139.433
Giridhari,Vee Kapoor,5,[],0.512,0.46,2,-9.034,0,0.0333,0.613,2.59e-06,0.0672,0.175,140.117
"Má vlast (My Country): No. 2, Vltava [Moldau]",Bedřich Smetana,48,"['classical', 'late romantic era']",0.138,0.114,7,-21.041,1,0.0347,0.931,0.909,0.0431,0.0387,148.02
"Symphony No. 9 in D Minor, Op. 125: IV. Presto / Concerto No. 1 for Piano and Orchestra in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso / 3 Liebesträume, Op. 62: No. 3 in A-Flat Major / Má Vlast: II. Vltava / 12 Études, Op. 10: No. 12 in C",Ludwig van Beethoven,45,"['classical', 'late romantic era']",0.383,0.279,4,-12.915,0,0.0312,0.972,0.909,0.106,0.183,76.897
Die Moldau,Bedřich Smetana,43,"['classical', 'late romantic era']",0.253,0.224,7,-12.908,1,0.0321,0.937,0.88,0.116,0.107,76.652
La Moldau,Bedřich Smetana,42,"['classical', 'late romantic era']",0.109,0.146,7,-16.413,1,0.0327,0.876,0.779,0.08,0.037,80.727
"Má Vlast, JB 1:112: The Moldau (Vltava) [Excerpt]",Bedřich Smetana,37,"['classical', 'late romantic era']",0.171,0.238,0,-14.916,1,0.0358,0.968,0.928,0.115,0.0987,105.304
"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",Ludwig van Beethoven,68,"['classical', 'classical era', 'early romantic era']",0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612
"Für Elise, WoO 59",Ludwig van Beethoven,66,"['classical', 'classical era', 'early romantic era']",0.303,0.108,9,-27.433,0,0.0473,0.994,0.877,0.0805,0.18,126.931
"Bagatelle No. 25 in A Minor, ""Für Elise"", WoO 59",Ludwig van Beethoven,62,"['classical', 'classical era', 'early romantic era']",0.23,0.0487,5,-27.675,1,0.0412,0.986,0.945,0.0679,0.101,134.839
"Symphony No. 5 in C Minor, Op. 67: 1. Allegro con brio",Ludwig van Beethoven,60,"['classical', 'classical era', 'early romantic era']",0.248,0.298,0,-15.661,0,0.0395,0.957,0.9,0.0943,0.157,97.853
"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",Ludwig van Beethoven,55,"['classical', 'classical era', 'early romantic era']",0.164,0.00167,1,-42.66,0,0.0427,0.995,0.892,0.131,0.181,71.323
Russian Folk Song,Tata Mirando,6,[],0.386,0.495,4,-7.721,0,0.0438,0.192,0.883,0.114,0.604,58.296
Czardas Van Monti,Tata Mirando,5,[],0.375,0.536,2,-9.199,1,0.0355,0.501,0.85,0.0856,0.573,120.679
Zwei Gitarren,Tata Mirando,5,[],0.437,0.402,2,-8.806,0,0.0462,0.434,0.931,0.0825,0.719,87.591
Tsecho-Mmje Gore,Tata Mirando,4,[],0.419,0.559,9,-7.862,0,0.0373,0.701,0.608,0.111,0.791,150.355
Befordultam A Konyhara,Tata Mirando,3,[],0.596,0.415,7,-9.432,1,0.0388,0.797,0.937,0.163,0.9,96.704
MM 51,Mauricio Kagel,3,"['acousmatic', 'avant-garde', 'contemporary classical', 'free improvisation', 'latin classical']",0.584,0.11,7,-18.24,1,0.0875,0.937,0.902,0.1,0.038,95.91
Rrrrrrr...: Ragtime-Waltz,Mauricio Kagel,5,"['acousmatic', 'avant-garde', 'contemporary classical', 'free improvisation', 'latin classical']",0.435,0.15,11,-18.131,0,0.0421,0.989,0.871,0.0841,0.165,84.229
The 8 Pieces of the Wind Rose: I. Osten,Mauricio Kagel,3,"['acousmatic', 'avant-garde', 'contemporary classical', 'free improvisation', 'latin classical']",0.185,0.146,2,-20.282,0,0.0451,0.693,0.237,0.105,0.0917,74.932
Ludwig van: I,Mauricio Kagel,3,"['acousmatic', 'avant-garde', 'contemporary classical', 'free improvisation', 'latin classical']",0.419,0.0022,7,-36.587,1,0.0515,0.987,0.44,0.102,0.207,125.264
"10 Marsche, um den Sieg zu verfehlen",Mauricio Kagel,3,"['acousmatic', 'avant-garde', 'contemporary classical', 'free improvisation', 'latin classical']",0.49,0.381,2,-17.02,1,0.254,0.935,0.786,0.28,0.0683,118.354
"Recorder Sonata in D Minor, Op. 1, No. 10: I. Adagio",Pietro Castrucci,3,"['baroque', 'italian baroque']",0.169,0.0656,1,-21.088,0,0.042,0.92,2.1e-05,0.114,0.167,91.916
"Recorder Sonata in D Minor, Op. 1, No. 10: II. Allegro",Pietro Castrucci,3,"['baroque', 'italian baroque']",0.383,0.0851,1,-21.589,0,0.0415,0.877,0.000183,0.258,0.519,107.636
"Recorder Sonata in D Minor, Op. 1, No. 10: IV. Allegro",Pietro Castrucci,3,"['baroque', 'italian baroque']",0.521,0.08,1,-22.191,0,0.0775,0.802,0.0106,0.0721,0.352,69.751
"Concerto grosso in D Major, Op. 3, No. 12: I. Introduzione: Allegro",Pietro Castrucci,2,"['baroque', 'italian baroque']",0.539,0.325,1,-11.702,1,0.0285,0.775,0.035,0.0881,0.539,107.27
"Concerto grosso in D Major, Op. 3, No. 12: IV. Gavotta andante",Pietro Castrucci,2,"['baroque', 'italian baroque']",0.642,0.157,1,-14.652,0,0.0321,0.967,0.0311,0.106,0.506,67.575
"Pietà, Signore - Live",Alessandro Stradella,6,"['baroque', 'italian baroque']",0.244,0.206,2,-17.014,0,0.0472,0.988,3.9e-05,0.0989,0.0421,89.197
"Pietà, Signore",Alessandro Stradella,12,"['baroque', 'italian baroque']",0.175,0.119,2,-18.229,0,0.0439,0.974,6.34e-05,0.108,0.0413,90.801
"Pietà, Signore",Alessandro Stradella,9,"['baroque', 'italian baroque']",0.189,0.192,2,-16.984,0,0.0436,0.968,0.00124,0.0868,0.0617,89.642
San Giovanni Battista: Sinfonia,Alessandro Stradella,17,"['baroque', 'italian baroque']",0.501,0.114,1,-24.356,1,0.0432,0.88,0.0435,0.0794,0.637,64.092
San Giovanni Battista: Queste lagrime e sospiri,Alessandro Stradella,8,"['baroque', 'italian baroque']",0.15,0.0418,4,-20.21,0,0.0433,0.923,0.00659,0.154,0.0549,84.667
Sant'Agnese: Vaga rosa (Aria),Bernardo Pasquini,14,"['baroque', 'italian baroque', 'italian opera']",0.302,0.0447,1,-26.556,0,0.0542,0.921,0.117,0.126,0.277,76.673
La sete di Cristo: Overture,Bernardo Pasquini,8,"['baroque', 'italian baroque', 'italian opera']",0.245,0.0678,4,-14.542,0,0.0401,0.913,0.00409,0.13,0.0681,125.67
Per lo scozzese,Bernardo Pasquini,6,"['baroque', 'italian baroque', 'italian opera']",0.201,0.213,5,-17.638,1,0.0407,0.981,0.968,0.0855,0.173,73.474
Passagagli per Petronilla (Arr. for Double Harp),Bernardo Pasquini,4,"['baroque', 'italian baroque', 'italian opera']",0.386,0.0655,10,-28.372,1,0.0379,0.978,0.934,0.078,0.188,130.856
"Fantasia la, mifa fa",Bernardo Pasquini,4,"['baroque', 'italian baroque', 'italian opera']",0.365,0.341,5,-17.096,1,0.0397,0.946,0.00114,0.0317,0.808,98.88
"Concerto Grosso, Op. 6 No. 8 ""Christmas Concerto"": III. Adagio - Allegro - Adagio",Arcangelo Corelli,39,"['baroque', 'classical', 'early music', 'italian baroque']",0.0974,0.14,3,-17.532,1,0.0485,0.963,0.894,0.154,0.0846,177.744
"Concerto grosso in G minor, Op.6, No.8 ""fatto per la notte di Natale"": 3. Adagio - Allegro - Adagio",Arcangelo Corelli,38,"['baroque', 'classical', 'early music', 'italian baroque']",0.197,0.0911,2,-21.511,1,0.0455,0.926,0.721,0.119,0.133,120.682
"Concerto Grosso in D Major, Op. 6 No. 4: II. Allegro",Arcangelo Corelli,36,"['baroque', 'classical', 'early music', 'italian baroque']",0.558,0.257,1,-18.11,1,0.0399,0.93,0.0885,0.182,0.711,132.884
"Concerto grosso In G Minor, Op.6, No.8, MC 6.8 ""Fatto per la Notte di Natale"": 3. Adagio - Allegro - Adagio",Arcangelo Corelli,36,"['baroque', 'classical', 'early music', 'italian baroque']",0.211,0.062,3,-26.073,1,0.0428,0.931,0.676,0.103,0.118,86.714
"Sonata in D Major, No. 1: I. Grave - Allegro",Arcangelo Corelli,34,"['baroque', 'classical', 'early music', 'italian baroque']",0.201,0.115,8,-15.789,1,0.0406,0.957,0.151,0.108,0.0393,147.055
"Introduzione teatrale in F Major, Op. 4 No. 2: II. Andante",Pietro Locatelli,19,"['baroque', 'early music', 'italian baroque']",0.262,0.0585,4,-22.997,0,0.0458,0.894,0.788,0.494,0.128,112.367
"Concerto Grosso In F Minor, Op.1, No.8 ""Christmas Concerto"": 5. Andante",Pietro Locatelli,25,"['baroque', 'early music', 'italian baroque']",0.0975,0.188,10,-17.388,0,0.0387,0.933,0.834,0.201,0.0844,63.113
"Sonata for 2 violins and basso continuo in A, Op. 8 No. 7: II. Fuga",Pietro Locatelli,25,"['baroque', 'early music', 'italian baroque']",0.469,0.266,8,-16.534,1,0.0375,0.836,0.846,0.0961,0.651,128.365
"Concerto Grosso in F Major, Op. 1, No. 1: III. Allegro",Pietro Locatelli,25,"['baroque', 'early music', 'italian baroque']",0.568,0.238,5,-18.102,1,0.0387,0.939,0.00102,0.183,0.667,123.009
"Flute Sonata in D Major, Op. 2, No. 2: I. Largo",Pietro Locatelli,25,"['baroque', 'early music', 'italian baroque']",0.12,0.162,1,-18.552,1,0.0449,0.973,0.0193,0.19,0.201,170.872
"Handel / Orch. Hale: Keyboard Suite in D Minor, HWV 437: III. Sarabande",George Frideric Handel,67,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",0.204,0.0331,2,-24.044,0,0.0487,0.927,0.825,0.0954,0.0547,116.2
"Concerto in D Minor, Op.7, No.4: I. Adagio",George Frideric Handel,55,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",0.0685,0.0173,1,-26.846,0,0.0408,0.942,0.66,0.1,0.073,74.996
"Suite in B-Flat Major, HWV 434: IV. Menuet",George Frideric Handel,54,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",0.406,0.00645,7,-32.739,0,0.0453,0.994,0.935,0.0895,0.111,59.156
"Water Music Suite No. 1 In F, HWV 348: 2. Adagio e staccato",George Frideric Handel,53,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",0.201,0.036,1,-24.204,0,0.0445,0.95,0.891,0.116,0.0842,106.02
"Serse: Aria ""Ombra mai fù"" (Atto I, scena 1)",George Frideric Handel,52,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",0.193,0.095,4,-23.482,1,0.0468,0.935,0.277,0.109,0.0419,107.44
Meeting With Doozakhian,Homay,20,"['classic persian pop', 'persian traditional']",0.484,0.506,6,-10.5,0,0.0644,0.892,0.000113,0.678,0.575,108.472
Tabehara Beshkanid,Homay,17,"['classic persian pop', 'persian traditional']",0.416,0.302,6,-11.484,0,0.0367,0.948,0.000794,0.0775,0.24,134.29
Mah Pareh,Homay,16,"['classic persian pop', 'persian traditional']",0.401,0.457,9,-6.363,1,0.0338,0.932,0,0.664,0.303,149.646
Begard Ta Begardi,Homay,16,"['classic persian pop', 'persian traditional']",0.369,0.51,11,-10.618,1,0.071,0.918,0.000229,0.933,0.57,154.555
Man Az Jahani Degaram,Homay,14,"['classic persian pop', 'persian traditional']",0.315,0.443,8,-12.273,0,0.182,0.912,0.00289,0.948,0.246,77.098
Dreams of Sand and Snow - And the Horse-Sized Cat,Antoine Pierre,22,['belgian modern jazz'],0.318,0.382,6,-17.74,0,0.0651,0.863,0.893,0.658,0.162,85.519
Consequences,Antoine Pierre,11,['belgian modern jazz'],0.291,0.46,6,-13.128,0,0.0401,0.129,0.959,0.116,0.356,78.816
Barcelona,Jean-Paul Estiévenart,8,['belgian modern jazz'],0.374,0.291,3,-14.856,0,0.0312,0.936,0.906,0.0883,0.195,126.426
Coffin for a Sequoia - To Basquiat,Antoine Pierre,6,['belgian modern jazz'],0.414,0.336,11,-13.848,1,0.0318,0.537,0.318,0.0947,0.32,90.099
Con pasión,Jean-Paul Estiévenart,6,['belgian modern jazz'],0.38,0.22,5,-17.655,0,0.0314,0.937,0.882,0.146,0.157,125.769
"Die Walkure, Act III: Ride of the Valkyries",Richard Wagner,56,"['classical', 'german opera', 'late romantic era']",0.251,0.219,7,-16.781,1,0.0323,0.929,0.933,0.0824,0.0965,89.997
Tannhäuser: Overture,Richard Wagner,47,"['classical', 'german opera', 'late romantic era']",0.0896,0.16,4,-15.987,1,0.0357,0.833,0.836,0.14,0.0558,81.802
