zipcodes_rotterdam$city,zipcodes_rotterdam$zip,lon,lat
ROTTERDAM,3062AH,4.5127188,51.9257441
ROTTERDAM,3076XG,4.5298345,51.8767738
ROTTERDAM,3035GB,4.4795737,51.9342299
ROTTERDAM,3082EA,4.4728409,51.8920744
ROTTERDAM,3063 NJ,4.5319594,51.90861839999999
ROTTERDAM,3067TM,4.5378052,51.9430424
ROTTERDAM,3082 TX,4.4656718,51.8917037
ROTTERDAM,3034JM,4.4935635,51.93125389999999
ROTTERDAM,3014XC,4.4655017,51.91914509999999
ROTTERDAM,3079EP,4.5452477,51.8757527
ROTTERDAM,3012 KM,4.477091,51.91680849999999
ROTTERDAM,3077GK,4.5718592,51.8986369
ROTTERDAM,3061LW,4.4999726,51.9299451
ROTTERDAM,3036WP,4.484888,51.9346213
ROTTERDAM,3077RH,4.5648399,51.8923588
ROTTERDAM,3053EN,4.473142,51.9580271
ROTTERDAM,3061JA,4.5026529,51.9304328
ROTTERDAM,3071RG,4.5113914,51.9110466
ROTTERDAM,3055RC,4.509672,51.9581705
ROTTERDAM,3082LH,4.4715753,51.8871656
ROTTERDAM,3043NA,4.4183921,51.94459999999999
ROTTERDAM,3024XJ,4.452664,51.9073494
ROTTERDAM,3074JK,4.5097076,51.8990251
ROTTERDAM,3076 XM,4.5270411,51.8770321
ROTTERDAM,3012KP,4.4743406,51.9162478
ROTTERDAM,3074 CR,4.515473399999999,51.8931625
ROTTERDAM,3043VA,4.4232128,51.9415925
ROTTERDAM,3082RE,4.4697624,51.8948549
ROTTERDAM,3053GV,4.4699985,51.9602048
ROTTERDAM,3067NK,4.5369046,51.9406809
ROTTERDAM,3032LG,4.4777326,51.9244201
ROTTERDAM,3086XR,4.4730606,51.8698288
ROTTERDAM,3055HZ,4.5038031,51.96215350000001
ROTTERDAM,3066EK,4.5394169,51.9370227
ROTTERDAM,3068NE,4.5400575,51.9547169
ROTTERDAM,3062LM,4.5126775,51.9218876
ROTTERDAM,3085 WX,4.498586,51.8765416
ROTTERDAM,3042GR,4.44041,51.9330131
ROTTERDAM,3085SJ,4.491571299999999,51.87655119999999
ROTTERDAM,3069AC,4.5497793,51.9654381
ROTTERDAM,3066 NW,4.5542329,51.9355915
ROTTERDAM,3086SJ,4.4601061,51.8720464
ROTTERDAM,3192HG,4.3700265,51.8509768
ROTTERDAM,3051 HJ,4.4817157,51.94627329999999
ROTTERDAM,3028 BA,4.4208139,51.9151907
ROTTERDAM,3079 MA,4.5559254,51.8771232
ROTTERDAM,3052 KV,4.4727764,51.94954790000001
ROTTERDAM,3079AD,4.537158799999999,51.8865079
ROTTERDAM,3074ZB,4.504982,51.8977134
ROTTERDAM,3069HR,4.5298658,51.9604767
ROTTERDAM,2909VB,4.5553973,51.91982470000001
ROTTERDAM,3075 KD,4.514056699999999,51.8898081
ROTTERDAM,3069BS,4.5497203,51.9639186
ROTTERDAM,3075LS,4.5188177,51.8900052
ROTTERDAM,3074RM,4.5113962,51.8958737
ROTTERDAM,3083 CK,4.4845909,51.8886057
ROTTERDAM,3075 WH,4.517165299999999,51.8853099
ROTTERDAM,3051RJ,4.4834067,51.9431942
ROTTERDAM,3075PG,4.5017231,51.88243490000001
ROTTERDAM,3022 MG,4.4473345,51.9210597
ROTTERDAM,3089TE,4.420003900000001,51.892712
ROTTERDAM,3073GC,4.494985199999999,51.8962716
ROTTERDAM,3076PN,4.518214299999999,51.8821356
ROTTERDAM,3035WJ,4.4852454,51.9327544
ROTTERDAM,3042HD,4.4397115,51.9364861
ROTTERDAM,3069CJ,4.5426701,51.9643176
ROTTERDAM,3068PM,4.5471143,51.9569967
ROTTERDAM,3034AJ,4.4945096,51.9326723
ROTTERDAM,3071SH,4.5067014,51.9085936
ROTTERDAM,3037VP,4.4741652,51.93704640000001
ROTTERDAM,3027 EM,4.429931499999999,51.91705409999999
ROTTERDAM,3021PW,4.4618684,51.9198087
ROTTERDAM,3069XL,4.5764523,51.971863
ROTTERDAM,3076 JJ,4.5302444,51.86897459999999
ROTTERDAM,3081KR,4.4793653,51.8920081
ROTTERDAM,3008 AC,4.4777326,51.9244201
ROTTERDAM,3064LB,4.5534691,51.9124942
ROTTERDAM,3086GW,4.470803099999999,51.8701618
ROTTERDAM,3028SL,4.4188979,51.915067
ROTTERDAM,3053WD,4.4776049,51.9603628
ROTTERDAM,3067VT,4.5428188,51.9440403
ROTTERDAM,3062ZK,4.519267399999999,51.923914
ROTTERDAM,3076AL,4.5278414,51.8777121
ROTTERDAM,3075AW,4.4969094,51.8893469
ROTTERDAM,3067LS,4.5352634,51.9451633
ROTTERDAM,3032CB,4.4777326,51.9244201
ROTTERDAM,3075TG,4.5087624,51.8849327
ROTTERDAM,3077HR,4.565665099999999,51.8893354
ROTTERDAM,3054 AL,4.48999,51.95219729999999
ROTTERDAM,3025XN,4.4465414,51.9068601
ROTTERDAM,3075 PH,4.5001885,51.8836548
ROTTERDAM,3028TM,4.4223096,51.9166142
ROTTERDAM,3069SB,4.5409885,51.9639819
ROTTERDAM,3068AL,4.5363552,51.9550947
ROTTERDAM,3074ZH,4.5056501,51.8977274
ROTTERDAM,3062MA,4.5306621,51.9172111
ROTTERDAM,3066EP,4.539706199999999,51.9363326
ROTTERDAM,3073KN,4.5069757,51.89458219999999
ROTTERDAM,3083RG,4.4804922,51.889428
ROTTERDAM,3034 EK,4.497386200000001,51.9320649
ROTTERDAM,3021TA,4.4618512,51.9185232
ROTTERDAM,3039EC,4.4603002,51.9309963
ROTTERDAM,3069NH,4.5538875,51.9643976
ROTTERDAM,3085AB,4.4820205,51.8748421
ROTTERDAM,3076PR,4.5205252,51.8790426
ROTTERDAM,3075XB,4.5172444,51.88798010000001
ROTTERDAM,3073PG,4.5041394,51.8932666
ROTTERDAM,3073NC,4.5020209,51.8923967
ROTTERDAM,3076JW,4.5325653,51.8721555
ROTTERDAM,3022 TL,4.451959599999999,51.9174561
ROTTERDAM,3076 HL,4.5211834,51.8727643
ROTTERDAM,3066 PD,4.538507699999999,51.9358835
ROTTERDAM,3028 GX,4.416278699999999,51.9151982
ROTTERDAM,3021 RM,4.459579199999999,51.9201412
ROTTERDAM,3076 EN,4.519485,51.8772551
ROTTERDAM,3075 LM,4.5203011,51.88841619999999
ROTTERDAM,3028 XJ,4.4201042,51.9177736
ROTTERDAM,3000 CA,4.4777326,51.9244201
ROTTERDAM,3083 WC,4.4729941,51.88811150000001
ROTTERDAM,3077 GW,4.565452,51.8994102
ROTTERDAM,3014 TP,4.4675227,51.9198351
ROTTERDAM,3054 GC,4.4945889,51.95794910000001
ROTTERDAM,3071JN,4.504585,51.9127575
ROTTERDAM,3012 GC,4.4752577,51.9183313
ROTTERDAM,3068 LP,4.564126,51.9646944
ROTTERDAM,3061 VA,4.5034293,51.9234903
ROTTERDAM,3014 ZE,4.464242899999999,51.9160251
ROTTERDAM,3036 TK,4.485082999999999,51.9357734
ROTTERDAM,3035 CH,4.4789552,51.9346116
ROTTERDAM,3081 GA,4.493935,51.8964793
ROTTERDAM,3052 HW,4.4711778,51.9513791
ROTTERDAM,3059 SM,4.5960971,51.9893357
ROTTERDAM,3031 PE,4.4879752,51.92568319999999
ROTTERDAM,3068 GA,4.5708625,51.9615324
ROTTERDAM,3081SV,4.4881452,51.8946554
ROTTERDAM,3083 ET,4.4791737,51.8914224
ROTTERDAM,3074 WH,4.516738399999999,51.8916078
ROTTERDAM,3051 SW,4.4696202,51.9438334
ROTTERDAM,3061 ZS,4.509439,51.9239488
ROTTERDAM,3023 XW,4.4513201,51.911869
ROTTERDAM,3067 CL,4.5531223,51.9452824
ROTTERDAM,3022 HE,4.4431913,51.9196782
ROTTERDAM,3036 SC,4.4853846,51.9366835
ROTTERDAM,3079 CB,4.5363633,51.8832572
ROTTERDAM,3025 RD,4.4448071,51.90779
ROTTERDAM,3084 NA,4.4839058,51.8858319
ROTTERDAM,3026 VN,4.4459588,51.910397
ROTTERDAM,3062 CD,4.5026122,51.9361942
ROTTERDAM,3081 JD,4.4856747,51.8903398
ROTTERDAM,3034 PB,4.4973836,51.9358671
ROTTERDAM,3023 ZK,4.4542293,51.9117573
ROTTERDAM,3078VL,4.553055,51.8940825
ROTTERDAM,3045 BT,4.4548104,51.9444586
ROTTERDAM,3043 AB,4.4238399,51.9401594
ROTTERDAM,3034 CG,4.4896233,51.9297857
ROTTERDAM,3059,4.582106899999999,51.9829108
ROTTERDAM,3085 DT,4.490393099999999,51.8751849
ROTTERDAM,3039 PX,4.4617739,51.9300462
ROTTERDAM,3051PE,4.4841364,51.9445211
ROTTERDAM,3042PK,4.4277675,51.9312657
ROTTERDAM,3069 JB,4.5355513,51.96142589999999
ROTTERDAM,3076 HD,4.521810500000001,51.8741352
ROTTERDAM,3068 AH,4.534328599999999,51.9545587
ROTTERDAM,3073 AD,4.5086517,51.8920869
ROTTERDAM,3026 GX,4.4457213,51.9134063
ROTTERDAM,3014 VC,4.466241399999999,51.9185127
ROTTERDAM,3039 TP,4.4586856,51.9317297
ROTTERDAM,3081CN,4.4891261,51.8935573
ROTTERDAM,3066 TE,4.557557699999999,51.9343027
ROTTERDAM,3014 XN,4.465544299999999,51.9184803
ROTTERDAM,3081EH,4.4925495,51.89601039999999
ROTTERDAM,3027 TA,4.4307515,51.9160899
ROTTERDAM,3074 BT,4.5128545,51.8918666
ROTTERDAM,3067 JE,4.5367191,51.9451019
ROTTERDAM,2907 AW,4.5710843,51.9517364
ROTTERDAM,3071ZD,4.5057356,51.9052246
ROTTERDAM,3036 RE,4.4800276,51.937676
ROTTERDAM,3053 TE,4.4663542,51.95628420000001
ROTTERDAM,3027GR,4.4419539,51.91769069999999
ROTTERDAM,3082WB,4.4636778,51.886933
ROTTERDAM,3072TV,4.5045074,51.8996873
ROTTERDAM,3082 PG,4.4621756,51.88863809999999
ROTTERDAM,3053 ZP,4.4725502,51.9635056
ROTTERDAM,3077 CK,4.5529353,51.9013175
ROTTERDAM,3038 JS,4.469274,51.9323072
ROTTERDAM,3076 SL,4.514597200000001,51.8754212
ROTTERDAM,3054 HE,4.4959019,51.9577703
ROTTERDAM,3067 CM,4.5530964,51.94511139999999
ROTTERDAM,3054NB,4.4935724,51.9571234
ROTTERDAM,3025BC,4.4438026,51.9071797
ROTTERDAM,3027XZ,4.4361537,51.91976529999999
ROTTERDAM,3074JG,4.504205,51.8980671
ROTTERDAM,3071HB,4.5086036,51.9138842
ROTTERDAM,3000 AP,4.4777326,51.9244201
ROTTERDAM,3042CW,4.435398699999999,51.9334491
ROTTERDAM,3072CK,4.4968693,51.8979758
ROTTERDAM,3082LM,4.4711532,51.88505900000001
ROTTERDAM,3059TT,4.595673000000001,51.9853149
ROTTERDAM,3027XB,4.4370126,51.9203924
ROTTERDAM,3053PE,4.4792231,51.9616427
ROTTERDAM,3081JV,4.4793102,51.8932931
ROTTERDAM,3072PX,4.4996946,51.8983836
ROTTERDAM,3077XD,4.5716753,51.89355699999999
ROTTERDAM,3077GR,4.5584571,51.9005206
ROTTERDAM,3052PX,4.4728674,51.9515081
ROTTERDAM,3067RE,4.552191,51.9453027
ROTTERDAM,3061WT,4.5027643,51.9255168
ROTTERDAM,3067LL,4.5389891,51.9396532
ROTTERDAM,3053DM,4.4640938,51.9579564
ROTTERDAM,3079RD,4.545355799999999,51.8847242
ROTTERDAM,3081HA,4.488699599999999,51.89235850000001
ROTTERDAM,3085CP,4.4934224,51.8703631
ROTTERDAM,3075JZ,4.5125793,51.8880893
ROTTERDAM,3047KC,4.4777326,51.9244201
ROTTERDAM,3075 RH,4.50022,51.8820551
ROTTERDAM,3082WS,4.4623512,51.8864552
ROTTERDAM,3075AD,4.5004343,51.8888701
ROTTERDAM,3083KS,4.4746026,51.889742
ROTTERDAM,3022RE,4.4466637,51.9190768
ROTTERDAM,3051 HP,4.479549899999999,51.9462026
ROTTERDAM,3026SP,4.4428122,51.9128167
ROTTERDAM,3033 BC,4.471039900000001,51.9298491
ROTTERDAM,3077EP,4.5739193,51.897204
ROTTERDAM,3065GN,4.4777326,51.9244201
ROTTERDAM,3081PN,4.4929121,51.8931187
ROTTERDAM,3035 TG,4.4742899,51.9330564
ROTTERDAM,3075JR,4.5153343,51.883103
ROTTERDAM,3012VC,4.4767487,51.9136148
ROTTERDAM,3053SC,4.4673646,51.9552495
ROTTERDAM,3034VH,4.4777326,51.9244201
ROTTERDAM,3004GA,4.4777326,51.9244201
ROTTERDAM,3043KC,4.4340912,51.9395598
ROTTERDAM,3075RA,4.5006472,51.8839639
ROTTERDAM,3072 GS,4.4972806,51.8992193
ROTTERDAM,3068CW,4.5433645,51.954471
ROTTERDAM,3042 HG,4.4397812,51.9366305
ROTTERDAM,3077SE,4.565981,51.8935174
ROTTERDAM,3067ED,4.5475246,51.9467256
ROTTERDAM,3061 SN,4.500221199999999,51.9232504
ROTTERDAM,3081CT,4.4901434,51.8935381
ROTTERDAM,3000 BL,4.4777326,51.9244201
ROTTERDAM,3043XL,4.4284975,51.9447548
ROTTERDAM,3067XJ,4.5404766,51.94252239999999
ROTTERDAM,3043NW,4.4264583,51.9462483
ROTTERDAM,3074EK,4.511024,51.8978305
ROTTERDAM,3071 SP,4.509321,51.9061773
ROTTERDAM,2761EC,4.4777326,51.9244201
ROTTERDAM,3524AZ,4.4777326,51.9244201
ROTTERDAM,3067VJ,4.5419119,51.9450855
ROTTERDAM,3021EA,4.4628701,51.91845929999999
ROTTERDAM,3083ZB,4.473483799999999,51.8897513
ROTTERDAM,3026XN,4.4396573,51.9135463
ROTTERDAM,3083CK,4.4845909,51.8886057
ROTTERDAM,3032AM,4.4758559,51.9275404
ROTTERDAM,3031 VL,4.4961978,51.9296649
ROTTERDAM,3081 TM,4.4857467,51.8910954
ROTTERDAM,3085 GW,4.4919725,51.8739026
ROTTERDAM,3042KM,4.4239748,51.93386839999999
ROTTERDAM,3074BM,4.5100123,51.8938319
ROTTERDAM,3043 SK,4.425807199999999,51.9406519
ROTTERDAM,3031 PX,4.4900323,51.9260495
ROTTERDAM,3067 WK,4.5630887,51.9459009
ROTTERDAM,3069 CL,4.5431927,51.9643843
ROTTERDAM,3021 XZ,4.4565857,51.9130704
ROTTERDAM,3044 EN,4.412249699999999,51.9293942
ROTTERDAM,3069 CC,4.5478941,51.96275499999999
ROTTERDAM,3052NP,4.4680099,51.9500231
ROTTERDAM,3076JD,4.4777326,51.9244201
ROTTERDAM,3043 RB,4.4243579,51.9383839
ROTTERDAM,3078 ZV,4.5375569,51.8938905
ROTTERDAM,3084NJ,4.458475700000001,51.8806807
ROTTERDAM,3073,4.5005481,51.8919713
ROTTERDAM,3073JP,4.4957363,51.89723009999999
ROTTERDAM,3078VK,4.553163899999999,51.89447870000001
ROTTERDAM,3074 PR,4.511390599999999,51.8916939
ROTTERDAM,3062 ER,4.5147853,51.9263886
ROTTERDAM,3076ED,4.5186284,51.8742286
ROTTERDAM,3024 VC,4.4564162,51.9058151
ROTTERDAM,3053LG,4.4728753,51.9611171
ROTTERDAM,3024 EC,4.4501152,51.9027358
ROTTERDAM,3086ZN,4.4756636,51.8746581
ROTTERDAM,3039GA,4.458186899999999,51.9354561
ROTTERDAM,2652 JB,4.4796539,52.00293989999999
ROTTERDAM,3161DA,4.4340272,51.8527723
ROTTERDAM,3043 AA,4.4273777,51.9379411
ROTTERDAM,3079 ER,4.5426716,51.87915
ROTTERDAM,3083WE,4.4728243,51.8871754
ROTTERDAM,3071AM,4.5029417,51.9091137
ROTTERDAM,3077JK,4.5697212,51.8955569
ROTTERDAM,3089PD,4.4198274,51.8941667
ROTTERDAM,3083MP,4.4784215,51.8912637
ROTTERDAM,3035GA,4.480978299999999,51.9338002
ROTTERDAM,3039MC,4.4501766,51.92907340000001
ROTTERDAM,3034ST,4.491801199999999,51.9357798
ROTTERDAM,3037 XH,4.4740978,51.9346369
ROTTERDAM,3086PM,4.466496999999999,51.87765169999999
ROTTERDAM,3081ZT,4.481294999999999,51.8921309
ROTTERDAM,3061LX,4.4994491,51.9292131
ROTTERDAM,3086BJ,4.471775399999999,51.8766143
ROTTERDAM,3033ST,4.4705726,51.9285241
ROTTERDAM,3012KA,4.4782835,51.9182199
ROTTERDAM,3073ZJ,4.4987412,51.89589549999999
ROTTERDAM,3082 GS,4.4709245,51.8898752
ROTTERDAM,3028SE,4.4188584,51.9155521
ROTTERDAM,3024SB,4.4506859,51.9067314
ROTTERDAM,3051PL,4.4849006,51.9462977
ROTTERDAM,3037 LM,4.4729926,51.9389249
ROTTERDAM,3025SG,4.4420624,51.9097635
ROTTERDAM,3028VC,4.421723399999999,51.91953969999999
ROTTERDAM,3059TP,4.5938402,51.98440369999999
ROTTERDAM,3085BV,4.4789699,51.8698567
ROTTERDAM,3036LM,4.4816169,51.9396299
ROTTERDAM,3081 LW,4.4788393,51.8935951
ROTTERDAM,3036MN,4.4841643,51.93806739999999
ROTTERDAM,3072 LE,4.482975700000001,51.9003056
ROTTERDAM,3031BL,4.4777326,51.9244201
ROTTERDAM,3037 EN,4.4731912,51.9334523
ROTTERDAM,3085 CG,4.4835429,51.8749706
ROTTERDAM,3073LH,4.501829799999999,51.8917751
ROTTERDAM,3074 DM,4.5148275,51.8920071
ROTTERDAM,3069 RV,4.5779397,51.97251139999999
ROTTERDAM,3014 ZD,4.464349599999999,51.9164934
ROTTERDAM,3035 GH,4.4796171,51.9335201
ROTTERDAM,3061SP,4.5016083,51.9251575
ROTTERDAM,3035 VN,4.4820832,51.9330897
ROTTERDAM,3074 LN,4.5115091,51.8975464
ROTTERDAM,3061SR,4.5014535,51.9248957
ROTTERDAM,3082WD,4.463208,51.8878821
ROTTERDAM,3000BR,4.4777326,51.9244201
ROTTERDAM,3030RK,4.4777326,51.9244201
ROTTERDAM,3036 NL,4.480089200000001,51.9389439
ROTTERDAM,3011WZ,4.4909091,51.9192697
ROTTERDAM,3072ZX,4.4836588,51.9017401
ROTTERDAM,3043 PS,4.4249959,51.93711270000001
ROTTERDAM,3023 GK,4.4475658,51.9155604
ROTTERDAM,3046 GV ROTTERDAM,NA,NA
ROTTERDAM,3001 HE,4.4777326,51.9244201
ROTTERDAM,3022 PN,4.4492543,51.9210121
ROTTERDAM,3072  DG,4.495296300000001,51.9062245
ROTTERDAM,3047 BL,4.4083299,51.9424673
ROTTERDAM,3036 LT,4.4824103,51.9399506
ROTTERDAM,3022 PA,4.4490305,51.9205968
ROTTERDAM,3054 PM,4.493324299999999,51.9608159
ROTTERDAM,3021SW,4.4577205,51.9193445
ROTTERDAM,3011 PD,4.4949427,51.9233094
ROTTERDAM,3077 HL,4.5669683,51.89116019999999
ROTTERDAM,3086 NG,4.4769951,51.8748841
ROTTERDAM,3116EL,4.4777326,51.9244201
ROTTERDAM,3071 SJ,4.5072778,51.9081036
ROTTERDAM,3029 CC,4.4397402,51.9040998
ROTTERDAM,3083 GH,4.474549,51.89023599999999
ROTTERDAM,3085 TL,4.4933578,51.8721513
ROTTERDAM,3035 BM,4.4762043,51.9354532
ROTTERDAM,3053 GB,4.4742101,51.959159
ROTTERDAM,3073 NE,4.499893999999999,51.8912211
ROTTERDAM,3073BW,4.4997266,51.8916064
ROTTERDAM,3083 AV,4.4964739,51.8863952
ROTTERDAM,3076 GG,4.5141444,51.8748066
ROTTERDAM,3033TB,4.4689035,51.9276661
ROTTERDAM,3039 RK,4.459942799999999,51.93351939999999
ROTTERDAM,3085GV,4.4937325,51.8744913
ROTTERDAM,3037 GL,4.4701226,51.9363228
ROTTERDAM,3078 KX,4.5507343,51.8899671
ROTTERDAM,3072 VT,4.5034223,51.9009286
ROTTERDAM,3082LA,4.4734482,51.8915038
ROTTERDAM,3073 PJ,4.506495500000001,51.8916573
ROTTERDAM,3079 AR,4.5384099,51.88487199999999
ROTTERDAM,ZUID-HOLLAND,4.4777326,51.9244201
ROTTERDAM,3072HK,4.4977829,51.90174
ROTTERDAM,3086 AS,4.470351099999999,51.8780954
ROTTERDAM,3011 HH,4.4862778,51.9233242
ROTTERDAM,3059 TL,4.5894403,51.9846077
ROTTERDAM,3001 KA,4.4777326,51.9244201
ROTTERDAM,3074 AC,4.5089592,51.89196339999999
ROTTERDAM,3052 XH,4.474122299999999,51.9570369
ROTTERDAM,3021 SB,4.4597577,51.9192438
ROTTERDAM,3079 BN,4.5332615,51.8859763
ROTTERDAM,3028 TW,4.4197209,51.9166738
ROTTERDAM,3043 EC,4.4261309,51.93911749999999
ROTTERDAM,3042 PN,4.4256214,51.9330279
ROTTERDAM,3022 HH,4.4444029,51.9187441
ROTTERDAM,3035 EC,4.4842222,51.9308499
ROTTERDAM,3067 TC,4.5474546,51.9442443
ROTTERDAM,3085 JA,4.489901,51.8714598
ROTTERDAM,3067 HR,4.542777,51.9439411
ROTTERDAM,3075 AD,4.5004343,51.8888701
ROTTERDAM,3068BN,4.5434212,51.95609839999999
ROTTERDAM,3162 SB,4.4760745,51.8536454
ROTTERDAM,3051 EH,4.4776677,51.9443364
ROTTERDAM,3027HC,4.4425098,51.9161401
ROTTERDAM,3077 HJ,4.5668798,51.8896405
ROTTERDAM,3082 BB,4.468200899999999,51.8923528
ROTTERDAM,3085BS,4.4828806,51.8696262
ROTTERDAM,3042 VE,4.4383842,51.93667319999999
ROTTERDAM,3075 WC,4.5158124,51.889165
ROTTERDAM,3079 ZV,4.557144,51.88427780000001
ROTTERDAM,3071 VA,4.494645999999999,51.9126285
ROTTERDAM,3081 BE,4.4936354,51.8940051
ROTTERDAM,3054 RN,4.487779499999999,51.9623287
ROTTERDAM,3026 EA,4.4430813,51.91453569999999
ROTTERDAM,3072 VK,4.5033172,51.9010986
ROTTERDAM,3016 BK,4.4785922,51.9094224
ROTTERDAM,3064 LD,4.5550351,51.9126941
ROTTERDAM,3083 JC,4.4793609,51.8900665
ROTTERDAM,3075 XX,4.5150828,51.8870832
ROTTERDAM,3027 ER,4.4350456,51.9192349
ROTTERDAM,3068 LZ,4.5678503,51.96473839999999
ROTTERDAM,3042 GT,4.440483299999999,51.9336789
ROTTERDAM,3104 CJ,4.4777326,51.9244201
ROTTERDAM,3083 TG,4.4781214,51.8874232
ROTTERDAM,3068 TC,4.5567319,51.96244919999999
ROTTERDAM,3428 SR,4.4777326,51.9244201
ROTTERDAM,3009 AG,4.4777326,51.9244201
ROTTERDAM,3065 RC,4.5504855,51.9298931
ROTTERDAM,3081 HJ,4.4873967,51.8906766
ROTTERDAM,3036 VN,4.4831611,51.9366125
ROTTERDAM,3021 BS,4.458785799999999,51.917735
ROTTERDAM,3026 HK,4.4373156,51.91430949999999
ROTTERDAM,3051 KC,4.4725626,51.9414744
ROTTERDAM,3032 RG,4.4758172,51.9294458
ROTTERDAM,3082 MJ,4.4712911,51.8875679
ROTTERDAM,3025 XK,4.4444478,51.90690619999999
ROTTERDAM,3035 PG,4.4810755,51.9325875
ROTTERDAM,3075 HB,4.5092686,51.8880196
ROTTERDAM,3083 AP,4.4949921,51.8878671
ROTTERDAM,3035 XS,4.4832206,51.9336557
ROTTERDAM,3077 HP,4.5651796,51.8888736
ROTTERDAM,3055 XB,4.5147018,51.9538934
ROTTERDAM,3066 SB,4.5573959,51.94070139999999
ROTTERDAM,3026 BE,4.439771,51.9122888
ROTTERDAM,3074 WL,4.5164634,51.8930529
ROTTERDAM,3036 BA,4.4792514,51.940106
ROTTERDAM,3042 PP,4.425846,51.93272409999999
ROTTERDAM,3082 TW,4.4664591,51.8915661
ROTTERDAM,3076 ZG,4.5320765,51.87724859999999
ROTTERDAM,3086 WK,4.4719679,51.8700091
ROTTERDAM,3067 KJ,4.5353678,51.9427282
ROTTERDAM,3073 GX,4.4950626,51.8938362
ROTTERDAM,3047 BE,4.401957599999999,51.943214
ROTTERDAM,3067 XP,4.5399043,51.9420239
ROTTERDAM,3071 CC,4.5088039,51.908097
ROTTERDAM,3078 SG,4.5606342,51.88642369999999
ROTTERDAM,3022 SB,4.448034799999999,51.918854
ROTTERDAM,3021 ED,4.462554799999999,51.9168298
ROTTERDAM,3035 TK,4.4745105,51.9336513
ROTTERDAM,3079 LG,4.5524981,51.8825999
ROTTERDAM,3038 VN,4.4622293,51.9354699
ROTTERDAM,3061 ME,4.500164700000001,51.92684550000001
ROTTERDAM,3081 JM,4.4793142,51.8916572
ROTTERDAM,3171 HC,4.4002611,51.8549293
ROTTERDAM,3067 BK,4.5522041,51.9438197
ROTTERDAM,3079 PG,4.5441369,51.8831065
ROTTERDAM,3321 AA,4.4777326,51.9244201
ROTTERDAM,3037 LE,4.4736585,51.9390739
ROTTERDAM,3001 KB,4.5012131,51.8918692
ROTTERDAM,3035 PR,4.4811643,51.9325073
ROTTERDAM,3027 TH,4.4314697,51.915125
ROTTERDAM,3034 SJ,4.4925693,51.9359115
ROTTERDAM,3012 AK,4.476888900000001,51.9196114
ROTTERDAM,3086 HW,4.466747499999999,51.8767638
ROTTERDAM,3075 TG,4.5087624,51.8849327
ROTTERDAM,3072 GC,4.500885999999999,51.901332
ROTTERDAM,3063 EC,4.5059825,51.9208039
ROTTERDAM,3032AR,4.4766446,51.9295151
ROTTERDAM,3023 KD,4.449938899999999,51.9160737
ROTTERDAM,3075 LN,4.518274100000001,51.8895697
ROTTERDAM,3078 BS,4.5585689,51.886571000000004
ROTTERDAM,3072 KH,4.4992106,51.9030272
ROTTERDAM,3072 GJ,4.4973371,51.8993006
ROTTERDAM,3011 JE,4.4836588,51.9227108
ROTTERDAM,3028 BX,4.4167153,51.9145007
ROTTERDAM,3066 NP,4.5527049,51.9364346
ROTTERDAM,3042 KD,4.4246658,51.9348718
ROTTERDAM,3072 ZJ,4.4853211,51.90072809999999
ROTTERDAM,3075 HK,4.5117365,51.888101
ROTTERDAM,3022 VC,4.4495865,51.917635
ROTTERDAM,3023 XC,4.451478,51.9133624
ROTTERDAM,3068 SJ,4.554847,51.9597303
ROTTERDAM,3050 TM,4.4777326,51.9244201
ROTTERDAM,3081 AE,4.489642,51.8968241
ROTTERDAM,3027 BE,4.4356292,51.9156981
ROTTERDAM,3062 BG,4.5128791,51.93020360000001
ROTTERDAM,3082 WC,4.4638237,51.8868982
ROTTERDAM,3069 PD,4.551472,51.9643984
ROTTERDAM,3071 BT,4.5053055,51.9115944
ROTTERDAM,3042 AX,4.427853199999999,51.9367855
ROTTERDAM,3068 WT,4.5523349,51.9618158
ROTTERDAM,3037 TP,4.4717460000000004,51.9337287
ROTTERDAM,3047 BG,4.400306899999999,51.9415552
ROTTERDAM,3078 BH,4.5563012,51.8858718
ROTTERDAM,3033 ST,4.4705726,51.9285241
ROTTERDAM,3066 LE,4.555744199999999,51.9387932
ROTTERDAM,3036 TB,4.4842488,51.93603659999999
ROTTERDAM,3042 BS,4.4303561,51.9298845
ROTTERDAM,3082 XH,4.4713363,51.88962670000001
ROTTERDAM,3085 ND,4.4840393,51.8762868
ROTTERDAM,3036 PD,4.482854,51.9374192
ROTTERDAM,3000 BK,4.4777326,51.9244201
ROTTERDAM,3053 GV,4.4699985,51.9602048
ROTTERDAM,3011 HS,4.4835025,51.9225298
ROTTERDAM,3052 NG,4.4686961,51.9506127
ROTTERDAM,3014 SM,4.4684361,51.91995009999999
ROTTERDAM,3083 HE,4.478832199999999,51.8874736
ROTTERDAM,3076 XL,4.526364900000001,51.8767035
ROTTERDAM,3047 AN,4.4113827,51.9432028
ROTTERDAM,3079 VK,4.5465965,51.87973539999999
ROTTERDAM,3082 CG,4.469211,51.8948236
ROTTERDAM,3021 GN,4.460956200000001,51.91328470000001
ROTTERDAM,3072 BS,4.505687,51.9010355
ROTTERDAM,3012 AA,4.4779873,51.923521
ROTTERDAM,3078 TB,4.5554597,51.890531
ROTTERDAM,3083 SM,4.48403,51.8890508
ROTTERDAM,3011 ZG,4.483128499999999,51.9230573
